longitude,17.49924188,16.67478186,15.85032184,15.02586182,14.2014018,13.37694178,12.55248176,11.72802174,10.90356172,10.0791017,9.25464168,8.43018166,7.60572164,6.78126162,5.9568016,5.13234158,4.30788156,3.48342154,2.65896152,1.8345015,1.01004148,0.18558146,-0.63887856,-1.46333858,-2.2877986,-3.11225862,-3.93671864,-4.76117866,-5.58563868,-6.4100987,-7.23455872,-8.05901874,-8.88347876,-9.70793878,-10.5323988,-11.35685882,-12.18131884,-13.00577886,-13.83023888,-14.6546989,-15.47915892,-16.30361894,-17.12807896,-17.95253898,-18.776999,-19.60145902,-20.42591904,-21.25037906,-22.07483908,-22.8992991,-23.72375912,-24.54821914,-25.37267916,-26.19713918,-27.0215992,-27.84605922,-28.67051924,-29.49497926,-30.31943928,-31.1438993,-31.96835932,-32.79281934,-33.61727936,-34.44173938,-35.2661994,-36.09065942,-36.91511944,-37.73957946,-38.56403948,-39.3884995,-40.21295952,-41.03741954,-41.86187956,-42.68633958,-43.5107996,-44.33525962,-45.15971964,-45.98417966,-46.80863968,-47.6330997,-48.45755972,-49.28201974,-50.10647976,-50.93093978,-51.7553998,-52.57985982,-53.40431984,-54.22877986,-55.05323988,-55.8776999,-56.70215992,-57.52661994,-58.35107996,-59.17553998,-60,-60.82446002,-61.64892004,-62.47338006,-63.29784008,-64.1223001,-64.94676012,-65.77122014,-66.59568016,-67.42014018,-68.2446002,-69.06906022,-69.89352024,-70.71798026,-71.54244028,-72.3669003,-73.19136032,-74.01582034,-74.84028036,-75.66474038,-76.4892004,-77.31366042,-78.13812044,-78.96258046,-79.78704048,-80.6115005,-81.43596052,-82.26042054,-83.08488056,-83.90934058,-84.7338006,-85.55826062,-86.38272064,-87.20718066,-88.03164068,-88.8561007,-89.68056072,-90.50502074,-91.32948076,-92.15394078,-92.9784008,-93.80286082,-94.62732084,-95.45178086,-96.27624088,-97.1007009,-97.92516092,-98.74962094,-99.57408096,-100.398541,-101.223001,-102.047461,-102.871921,-103.6963811,-104.5208411,-105.3453011,-106.1697611,-106.9942211,-107.8186812,-108.6431412,-109.4676012,-110.2920612,-111.1165212,-111.9409813,-112.7654413,-113.5899013,-114.4143613,-115.2388213,-116.0632814,-116.8877414,-117.7122014,-118.5366614,-119.3611214,-120.1855815,-121.0100415,-121.8345015,-122.6589615,-123.4834215
142.195,7.680635452,-3.677387238,10.2360363,12.07273102,2.649688721,-5.40965271,4.947093964,10.58617592,8.110630035,13.7312851,25.18759155,8.903051376,16.943964,19.45636559,13.90942574,14.24113655,0.125003815,2.938400269,-5.434223175,22.90861511,16.53239822,23.3938961,34.05778122,36.48418427,47.19721222,54.48870468,48.90490723,48.94176483,48.06334686,46.34336472,58.47537994,60.50249863,60.82806396,64.22502899,74.85205841,81.81798553,49.34719086,44.69709778,40.65513992,46.84093094,56.85982513,35.64876556,8.700338364,5.364803314,-2.983249664,3.804534912,22.81647301,9.388332367,-5.76593399,13.98313904,-2.811252594,8.853908539,9.910469055,28.62141037,36.67461014,27.48499489,36.67461014,25.98615265,20.4023571,50.84603119,56.3806839,39.4142952,32.90293884,25.80801392,37.36260223,25.93701172,11.77787781,30.72838974,54.95555878,79.90142822,76.20347595,89.14019012,124.9895248,142.4104767,133.4174347,77.98487854,76.60890198,90.12918091,88.74090576,72.24137115,67.1244278,47.88520432,38.20416641,36.31218719,27.24542618,20.69721031,26.58200455,34.48777771,23.45532227,14.74484634,19.60993576,6.458219528,9.468187332,1.87569809,7.293640137,3.945819855,9.167190552,-1.785404205,-3.136821747,2.582118988,22.87790108,12.32458496,12.26930046,26.58200455,31.62523651,18.78680229,-0.992984772,6.212509155,9.013620377,5.893083572,13.09243393,16.16997337,9.51733017,19.17379761,19.26593971,24.33988571,16.40339851,3.865962982,4.26524353,20.78320885,24.40131378,1.507129669,-17.82423401,-11.28216171,6.402935028,15.89354706,15.78297806,5.063804626,10.2544651,22.77961731,11.87001991,12.25701523,7.993917465,18.82980156,20.5313549,-5.600078583,-3.278102875,-9.943031311,-9.500751495,3.319252014,13.28900337,18.95880127,12.91429329,20.33478546,10.75203133,4.762809753,9.142620087,7.527065277,0.690139771,8.780195236,-4.998085022,-5.378940582,6.654788971,12.98186493,23.22189713,22.16533661,7.938632965,-5.587795258,10.45717621,16.24983025,16.42182732,-0.636703491,5.180519104,4.639953613,9.283903122,5.229661942,-7.313919067,13.0801487,-9.064613342,-8.327480316,6.24322319,-0.968414307
142.2,-2.356685638,-17.44338226,10.94860077,15.75226402,-5.64307785,-4.076667786,3.460536957,1.451843262,-0.261993408,10.960886,24.65316772,11.60587883,18.65166092,18.36909294,1.851127625,-1.214126587,-9.789463043,9.836755753,2.29340744,7.281354904,7.232212067,24.99716568,11.04074287,21.0350647,36.50261307,62.67090607,68.46355438,64.94987488,60.14007568,51.18388367,66.53472137,71.11724091,76.43689728,67.2902832,60.80963898,83.65467834,67.80013275,45.22537613,27.46656609,29.41997528,54.98012924,43.52996445,14.21042252,4.209957123,-14.29212952,-4.494377136,15.69083595,0.38299942,-1.975833893,13.57157326,4.664524078,14.99670029,9.677042007,18.59637642,27.78599167,19.05094147,23.27103996,24.03888893,14.02613831,38.14273834,45.29294586,40.81485367,22.50319099,18.95880127,39.4695816,42.96482849,24.37674332,45.66765594,84.95695496,89.84661102,87.46935272,79.69872284,109.4052582,143.7189026,132.6434326,84.93238068,72.71437073,93.11457825,90.24589539,72.42565918,66.92785645,32.8353653,29.18040466,31.07852745,35.48291016,24.29074287,26.67414665,21.83362579,14.84927368,22.31276321,19.18608284,4.867237091,14.33327866,3.276252747,6.882072449,12.4474411,16.34811401,-7.608772278,-1.558124542,7.379638672,19.66522217,2.066123962,1.629985809,7.570064545,14.49299049,9.82447052,-2.651538849,7.563922882,12.84057999,9.683185577,12.37987137,29.99739647,15.30383873,6.894357681,9.173334122,14.6035614,16.48325539,10.02718163,-3.665100098,9.554187775,28.23441505,3.098114014,-10.05974579,-4.826087952,6.802215576,17.35553169,12.50272751,1.169277191,9.81218338,11.22502518,6.065080643,13.00643539,2.053836823,6.212509155,19.84336281,5.051521301,10.2544651,-11.97015381,-3.536102295,17.27567482,15.20555496,14.6772747,12.47815514,20.12593079,9.39447403,-2.215400696,11.81473351,5.592086792,0.855995178,7.391923904,-2.897251129,-11.52172852,4.03181839,19.53622246,19.29665375,13.28900337,3.675537109,2.299549103,19.25365448,35.30476761,25.35344696,-2.725254059,2.575977325,11.38473892,18.27080727,13.53471565,0.131145477,16.31739998,-1.164985657,-6.761066437,9.738470078,10.56774712
142.205,-7.25863266,-16.81681824,11.40930939,14.38242149,-8.124767303,-2.190830231,5.721084595,-1.029842377,-3.73266983,8.104488373,12.23858643,5.499944687,13.55314445,21.60634232,8.319486618,-5.194656372,-17.32666779,11.67345047,19.5300808,8.774051666,2.797115326,21.52034378,-0.268135071,6.550361633,24.20474434,65.5825882,76.71946716,65.37987518,62.09962463,50.85217285,66.20915222,80.95799255,88.79619598,67.63427734,56.48511505,83.63624573,89.05419159,54.48870468,26.58814621,37.01246262,66.00643921,55.71112061,26.3854351,5.321804047,-13.93584824,-3.124534607,8.964479446,0.376857758,13.52857208,8.448484421,6.17565155,21.60634232,8.417770386,7.772777557,4.259101868,4.879524231,14.57899094,24.48731232,20.23650169,29.27254677,40.2865715,41.31856155,20.88149452,18.99565697,39.56786346,54.53784943,26.21343613,50.15189362,106.2294388,87.05778503,80.19013977,77.2907486,87.70277405,114.1782074,107.4457092,83.15711212,69.44026184,104.2575989,96.99067688,84.38566589,77.9050293,33.6892128,30.85124397,33.03807831,44.3223877,25.77729797,22.22676468,6.814502716,7.170783997,27.71842194,16.58154106,9.425188065,24.46888351,13.1907196,8.528341293,19.85564804,29.58582878,3.061256409,7.920204163,15.07041359,17.17739105,1.457988739,1.138561249,-5.127082825,-5.39736557,-2.110973358,0.806850433,11.75944901,11.62430763,7.883348465,17.26953316,39.35900879,25.08930588,2.840114594,7.023357391,13.52243042,15.20555496,7.109355927,-8.517906189,4.824237823,30.75910187,10.50017738,5.149806976,9.566473007,10.41417694,13.82956886,11.25573921,1.648414612,7.029499054,-3.63438797,-5.679935455,6.040510178,-2.786682129,-3.579101563,10.59846115,13.64528656,31.39795303,0.106575012,7.324354172,18.1725235,8.946050644,7.189212799,9.597187042,16.943964,2.41626358,-7.2709198,16.34197044,10.31589317,15.55569458,21.54491425,5.033092499,-8.112480164,7.987775803,19.32122421,9.124191284,7.527065277,1.955554962,4.222244263,21.58177185,44.57424164,26.12129593,-4.076667786,-1.4168396,11.56902313,21.90119743,21.31763268,11.87001991,14.87998772,4.111675262,-2.264545441,9.038192749,20.21192932
142.21,-4.899799347,-1.386123657,8.178201675,0.174144745,-6.546070099,2.883113861,11.37859535,7.932489395,-0.667419434,3.546535492,-5.870361328,-10.06588745,1.894126892,21.90119743,19.76964951,2.379405975,-10.78459549,14.61584663,43.59753799,23.03761292,9.179475784,22.88404465,8.184345245,3.810676575,16.84568024,54.59927368,64.98059082,51.9947319,48.33977127,43.7818222,60.63149643,87.4140625,93.63671875,66.08015442,61.92762756,73.27336121,96.09382629,68.18713379,29.22340393,49.29804611,73.59893036,65.69930267,34.97920227,7.441066742,-4.451377869,4.007247925,5.069950104,7.293640137,28.40027046,-2.276828766,-1.76083374,15.86283302,1.642272949,2.40397644,-9.064613342,-0.311134338,16.82110977,29.38925934,30.37825012,19.06322861,31.13381195,36.82203674,30.23696518,26.80314636,30.05268097,48.8741951,25.10773468,45.31137466,100.559639,75.22676849,64.50759888,82.06983948,70.68110657,76.7133255,78.89401245,82.37698364,70.95753479,111.407814,105.2097321,99.31265259,94.30014038,53.05129242,40.87013626,37.46702957,51.29445648,31.23823929,25.45173073,3.749248505,4.03181839,28.43712616,15.97340393,21.31763268,35.7347641,23.79932022,12.06658936,18.99565697,35.08977127,18.35680771,12.95729256,15.3652668,14.40084839,3.7123909,-0.04699707,-13.59185028,-23.75202942,-12.28957748,6.777645111,16.08397484,5.057662964,-1.558124542,19.36422539,38.7263031,28.74426651,4.498668671,9.480472565,16.24368668,14.57899094,-2.448825836,-8.063339233,7.017213821,24.74530983,11.75330544,15.61097908,21.48963165,13.94013977,11.05916977,14.6035614,9.670900345,8.786338806,-6.011646271,-12.44929123,-4.672519684,-4.881374359,-1.140411377,2.876972198,15.15027046,46.06694031,15.85054779,13.99542427,8.294914246,-0.200565338,2.637405396,5.899225235,9.732328415,-6.097644806,-9.642036438,15.91197586,14.27185059,26.00458145,33.22850418,12.21401596,1.758983612,13.61457253,10.51246262,0.02671814,4.437240601,0.069717407,2.502262115,18.55951881,34.3034935,20.61735344,-2.239971161,-5.864219666,5.413946152,14.01999664,15.73383522,12.60101128,10.68445969,11.18816948,7.570064545,3.067398071,19.75736237
142.215,1.421131134,17.36167526,3.865962982,-19.7960701,-5.495651245,10.67217445,16.20068741,21.60634232,4.824237823,-5.010372162,-16.40525055,-19.85749817,-7.590343475,13.49171638,15.65397835,9.382188797,11.86387634,22.85947418,53.47514343,30.91267204,25.12001991,28.29584312,31.95694733,24.64088249,18.35066414,31.21366882,41.42913055,33.97792435,32.34394073,44.57424164,60.53321075,92.26072693,91.29016876,65.16487885,67.00157166,51.26374054,79.84000397,68.19327545,24.22317123,41.81612778,57.32667542,60.88335419,27.97641754,7.502494812,4.179244995,7.447210312,6.108081818,14.24113655,30.61167526,-7.283203125,-7.387630463,0.788425446,-5.526367188,4.725952148,1.507129669,12.65629578,24.14945984,32.85993576,31.25052643,8.350200653,20.61735344,32.43608475,40.9561348,35.05291367,22.49704742,41.54584503,37.00632095,45.75979996,72.73279572,67.45613861,58.3156662,85.65722656,65.61329651,64.59973907,77.30917358,89.68690491,75.9147644,97.11967468,100.3323593,102.3963318,99.23893738,73.24264526,48.74519348,32.8722229,50.23789215,45.13323593,40.9929924,13.95856857,6.574932098,24.33374405,15.82597733,33.01350784,41.96355438,28.38184357,15.48198128,12.85286522,26.04143906,22.82261658,7.355068207,4.670669556,14.92912865,9.75075531,-5.851932526,-14.86340714,-26.59614182,-16.60795975,7.176925659,14.11213875,0.401428223,-10.53274155,12.14030266,29.67182922,21.29920387,3.915103912,9.658615112,15.24241257,13.77428436,-9.494609833,-3.665100098,9.713899612,7.619207382,3.141113281,17.18353462,21.78448486,8.276485443,7.66835022,15.62940788,16.33582878,12.74843788,5.223518372,-5.882648468,-14.5562706,-5.071800232,11.37245369,4.854949951,9.541900635,39.55558014,18.90351486,10.33432198,-2.215400696,-6.736495972,1.556270599,2.803260803,-0.784130096,-10.39759827,-7.68862915,9.118047714,6.900501251,17.71181297,29.02069283,13.52243042,8.743337631,13.38114548,-2.215400696,-2.418113708,4.928665161,0.597995758,2.594406128,15.01512909,11.32331085,15.15641212,6.267793655,-6.281929016,-0.139137268,2.858543396,1.378131866,1.87569809,8.442340851,21.06577873,20.30407143,-1.607265472,10.45717621
142.22,10.80117416,29.2295475,6.599504471,-28.27926636,-6.294216156,17.14053345,14.64041901,27.90270424,10.34660721,-11.85343933,-12.6397171,-11.44801712,-6.140644073,3.90896225,0.008289337,8.190486908,39.14401245,34.94848633,44.36538696,26.39157867,42.52869034,35.71019363,54.03414154,58.28495026,27.62013626,14.35784912,27.44199562,21.07192039,25.32887459,55.90155029,66.0617218,96.59754181,87.44477844,66.30129242,67.09985352,31.59452248,55.5821228,54.55013275,14.37013435,23.31403923,30.52567673,48.06334686,14.59127617,5.727228165,7.53935051,7.533208847,8.903051376,16.36654282,24.05117416,-0.593704224,-2.516399384,-8.579334259,-5.274513245,11.02845764,18.71308899,26.68643188,26.39772034,33.08107758,19.06937027,-3.032394409,14.83698654,32.70022583,48.42576981,42.37512207,25.41487503,41.53355789,55.5452652,55.76640701,51.45416641,71.22781372,67.1612854,83.97410583,65.21401978,74.3729248,98.13938141,99.77336121,76.96517944,66.36886597,81.56613159,95.76211548,94.09127808,80.87813568,50.18260956,22.63833237,43.02625656,55.91383362,51.01802826,23.32632446,14.25342178,19.7880764,13.44257355,36.70532608,38.48673248,19.0816555,12.4290123,7.465637207,9.63404274,15.67855072,-4.371520996,-7.743911743,15.89969063,18.21552277,-5.42193985,-6.380214691,-14.05870438,-15.93225479,-3.142963409,1.107849121,-4.015239716,-13.98498917,2.090694427,23.301754,13.86642647,-0.194423676,4.025672913,9.953468323,10.56774712,-12.33258057,-3.161392212,6.476648331,-6.883922577,-4.131954193,17.26953316,15.11955643,-3.837097168,5.309518814,17.49067307,16.96239281,12.27544403,16.06554604,11.7410202,-16.8966713,-4.273235321,22.6690464,12.25701523,2.809402466,20.94292259,9.76304245,0.303142548,-5.335941315,-6.871635437,0.886707306,1.396560669,-10.20717239,-10.71702576,-1.969688416,2.938400269,-4.881374359,1.87569809,16.23140144,12.4474411,10.20532227,7.508636475,-11.04259109,-1.674835205,5.278804779,3.128826141,6.912786484,16.34197044,-1.932834625,20.11978722,21.99333954,-0.040851593,0.290859222,0.800708771,-6.042362213,-6.073074341,11.40316772,29.77625656,30.02196693,-1.140411377,1.034133911
142.225,15.17484093,25.40873146,12.85286522,-18.84393692,-8.481048584,11.24959755,2.766403198,17.98209572,10.78274536,-10.9873085,-1.4168396,7.78506279,7.594636917,0.487426758,-12.98985672,0.720851898,48.08177567,42.22154999,23.65189362,17.73024178,50.86445999,37.927742,61.07377625,84.39795685,39.77672195,14.99670029,30.47653389,15.3284111,27.51570892,66.20301056,68.86898041,93.75956726,80.84127808,65.88358307,63.98545837,28.05013275,39.74600601,40.05314636,18.49809074,20.77706718,16.18225861,34.51234818,6.599504471,4.007247925,7.613063812,6.329221725,7.90177536,13.8602829,15.48198128,13.54085922,12.92043686,-0.587562561,5.149806976,14.67113113,22.38033485,27.90270424,22.57076263,26.08443832,-0.538417816,-6.810211182,22.84104538,37.98916626,47.4244957,42.95868683,40.98685074,50.68017578,68.40827179,64.09603119,46.0116539,76.59046936,75.34962463,78.75887299,65.79758453,84.78495789,114.2027817,102.3963318,69.16383362,35.64262009,54.47027588,83.43354034,82.40769196,71.2155304,43.73881912,14.99670029,30.51339149,49.18133545,38.30859375,20.420784,21.1824913,16.46482658,10.42646408,28.52927017,24.0450325,-1.115840912,-3.787956238,-2.657680511,-7.424488068,4.44952774,-11.07330704,-9.199756622,14.89841461,27.68770599,7.029499054,5.75179863,3.048969269,-11.82886887,-19.35993195,-18.98522186,-10.53274155,-10.72316742,-0.820987701,25.18759155,15.34069633,-4.334663391,-5.016513824,1.930984497,4.916378021,-12.53528976,-7.762340546,-1.263267517,-9.347183228,-6.374073029,13.16000557,8.178201675,-16.19639587,0.481285095,16.05940247,7.686779022,1.943267822,14.55441856,31.4225235,-6.711925507,-2.522541046,23.00690079,13.18457603,-1.091270447,2.858543396,-1.730121613,-5.790504456,1.918697357,-0.040851593,0.358428955,1.623844147,-14.59312439,-10.43445587,-0.569133759,-2.049545288,-14.98012161,-8.941757202,4.369670868,9.861326218,6.808359146,1.851127625,-14.11398697,-8.438049316,-0.513847351,7.238353729,14.46842003,18.91580009,3.263969421,28.76269531,31.11538506,8.952194214,7.017213821,8.122917175,-1.318553925,-2.442684174,13.83571243,24.79445267,24.81288147,1.568557739,-1.994262695
142.23,11.86387634,11.36631012,13.6760006,-3.898525238,-8.640762329,-3.419387817,-10.71702576,1.525558472,6.29850769,-5.587795258,4.781238556,18.22166634,20.96749306,3.718536377,-11.37430191,1.126277924,37.2950325,37.30731964,10.28517914,18.01280975,52.63358307,39.61700821,55.20741272,87.18678284,46.38022232,24.73916626,39.65386581,18.41823387,28.95312119,59.5012207,61.70034027,79.15200806,66.30743408,60.76663971,63.61689377,35.7531929,38.64644623,40.58142471,37.9830246,39.11330032,23.24032593,29.56125832,10.91174316,5.610515594,9.81218338,4.123958588,1.009563446,10.00875282,14.63427544,25.88786888,27.80442047,16.18225861,18.38137817,14.22270775,13.56542969,17.02382088,17.90224075,16.98082161,-10.43445587,-0.003997803,34.93005753,40.82099533,38.84301758,38.60958862,55.87697601,54.80198669,70.20196533,64.98674011,49.27347565,75.50933838,70.18968201,74.02893066,68.72155762,83.4949646,107.3597107,96.08769226,65.80986786,27.54642296,36.59475327,73.9797821,73.73406982,57.91638184,35.30476761,15.16869736,21.05963516,34.15606689,15.37141037,11.07145691,24.1371727,15.3099823,11.92530441,17.5951004,8.08605957,-19.53192902,-21.989048,-17.0440979,-14.47641373,2.557548523,-8.032623291,-0.028568268,11.28645325,30.20010757,22.34962082,13.46714401,9.781469345,-5.170085907,-28.45740509,-31.68237305,-16.60795975,-7.049777985,4.26524353,27.82899094,22.6874752,-2.989391327,-8.020339966,0.290859222,0.954277039,-13.01442719,-8.524047852,-2.700683594,-1.908260345,-3.916954041,6.697788239,6.574932098,-19.96806717,-6.306499481,11.83930588,-0.10842514,-9.328754425,4.302101135,39.46343994,9.738470078,1.304416656,18.07423782,4.025672913,-2.737537384,-2.792823792,-4.899799347,-2.074115753,14.6772747,9.910469055,-0.421707153,1.451843262,-14.09555817,-11.15316391,-3.271961212,-1.975833893,-13.8129921,-7.44291687,0.929706573,9.191762924,4.983951569,2.35483551,-11.29444885,-16.79224396,-7.713199615,8.503768921,19.85564804,16.88253784,11.77787781,31.32423973,27.1471405,12.4474411,10.67217445,11.43388176,4.615383148,5.592086792,13.62071419,12.18330193,8.749481201,2.594406128,0.585712433
142.235,1.580844879,-5.76593399,4.652240753,3.515823364,-6.705780029,-18.4937973,-19.0896492,-12.52300644,-4.107379913,-0.704273224,0.696281433,6.12036705,22.36190796,10.05175209,2.772544861,14.41313553,19.11236954,25.45173073,12.95729256,23.3201828,47.81149292,42.34440613,41.43527222,66.14157867,44.94280624,32.22723007,45.12094879,32.71865463,28.5415554,39.10715485,49.93075562,54.23685074,43.52382278,49.96146774,64.88845062,45.93179703,44.35924149,56.06126022,65.59487152,61.39320374,36.91418076,28.67055321,17.16510582,5.370944977,10.9056015,-3.056964874,-7.043636322,8.380912781,20.62349701,31.68666458,34.81948853,30.29839325,32.15966034,17.88381195,9.677042007,7.262926102,14.25342178,8.405485153,-3.296531677,15.15027046,38.01374054,37.05546188,26.15815163,31.81566238,58.74565887,46.17136383,64.40316772,57.13010406,48.70833969,68.02742004,54.18770981,68.23013306,71.12953186,75.73047638,86.12408447,85.19651794,76.412323,50.05361176,37.01246262,66.66986084,68.15641785,49.75875854,27.63242149,17.95752525,16.39725685,21.71691513,-0.900844574,2.563690186,20.85692215,16.30511475,17.14053345,11.53216553,-1.373840332,-24.80858994,-25.6317215,-23.96088409,-9.451610565,9.161048889,2.637405396,12.59486771,9.849040985,23.46760941,26.36086273,10.02103806,-0.077709198,-0.182136536,-24.2188797,-26.4671402,-13.64713669,-2.872680664,10.68445969,20.4576416,22.6874752,3.7123909,-0.845558167,6.347650528,0.880565643,-12.01315308,-1.77312088,4.105529785,6.372220993,-0.808700562,-4.359233856,4.756668091,-14.8142662,-13.21099854,2.975257874,-2.319828033,-12.90385818,-5.53250885,29.77011299,22.33733559,6.458219528,12.81600952,-11.36201859,-3.357959747,1.070991516,0.401428223,10.37117767,25.34115982,16.72896767,-1.66255188,-3.038536072,-13.05128479,-16.1349678,-11.14701843,0.843708038,-4.138095856,-0.089996338,1.378131866,9.554187775,6.617933273,5.487659454,-5.145511627,-18.04537582,-7.885196686,9.44975853,22.77961731,6.605646133,6.697788239,20.24264336,11.51988029,8.632768631,7.674491882,2.545261383,-0.624420166,6.968070984,10.16846657,2.287265778,-6.195930481,1.728271484,3.448253632
